vote_last,vote_next,D
-0.11800000000000001,0.4366,False
-0.1268,0.4289,False
-0.1415,0.3912,False
0.4968,0.6512,True
0.3024,0.7034,True
0.4105,0.7614,True
0.4463,0.5242,True
0.0525,0.5491,True
0.0982,0.5534,True
0.1741,0.6635,True
0.3271,0.536,True
0.0812,0.647,True
0.054000000000000006,0.574,True
0.1686,0.5587,True
0.2531,0.6143,True
0.3213,0.6976,True
0.3953,0.7272,True
0.4574,0.7137,True
0.7192,0.8304,True
0.6607,0.8642,True
0.7285,0.8615,True
0.7625,0.8901,True
0.794,0.7921,True
0.5843,0.9155,True
0.7325,0.8517,True
0.7136,0.8697,True
0.7546,0.8013,True
0.0676,0.5658,True
0.1527,0.5814,True
0.1421,0.5153,True
0.1663,0.5678,True
0.1356,0.6423,True
0.2857,0.6268,True
0.3383,0.5973,True
0.1946,0.6305,True
0.261,0.7005,True
0.4415,0.665,True
0.3372,0.6736,True
0.3472,0.5326,True
0.1883,0.7289,True
0.4618,0.6256,True
0.2627,0.6361,True
0.6487,0.8586,True
0.738,0.8694,True
0.3041,0.6406,True
0.4553,0.7405,True
0.4825,0.7849,True
0.5727,0.7942,True
0.419,0.6783,True
0.3566,0.7105,True
0.42100000000000004,0.7995,True
0.5732,0.7399,True
0.4928,0.7958,True
0.602,0.6767,True
0.1986,0.7523,True
0.5103,0.6384,True
0.2907,0.612,True
0.6997,0.8837,True
0.7852,0.8696,True
0.2563,0.6069,True
0.3617,0.6409,True
0.2848,0.7179,True
0.4395,0.6603,True
0.4693,0.6268,True
0.2536,0.7388,True
0.4802,0.7914,True
0.5725,0.7589,True
0.532,0.7648,True
0.5451,0.6988,True
0.2799,0.7782,True
0.5564,0.9739,True
0.9478,0.6658,True
0.1938,0.6204,True
0.2635,0.6661,True
-0.0591,0.4413,False
0.0461,0.5329999999999999,True
0.0679,0.6027,True
0.2079,0.5759,True
0.4579,0.6918,True
0.3836,0.7483,True
0.5002,0.7967,True
0.4009,0.6425,True
0.2979,0.9087,True
0.8174,0.7308,True
1.0,0.7645,True
0.5397,0.7020000000000001,True
0.41600000000000004,0.6969,True
-0.0776,0.4327,False
-0.1345,0.4712,False
-0.055,0.4402,False
-0.1908,0.3218,False
-0.3565,0.3969,False
-0.2017,0.354,False
0.1855,0.6612,True
0.3336,0.7447,True
0.5015,0.6525,True
-0.5974,0.2623,False
-0.4754,0.2241,False
-0.5362,0.3364,False
0.0678,0.4296,True
-0.1408,0.4197,False
-0.1607,0.4052,False
-0.2602,0.3255,False
-0.3413,0.2871,False
-0.4258,0.2592,False
0.1623,0.5001,True
0.0002,0.5193,True
0.0398,0.5318,True
-0.0329,0.4095,False
-0.2863,0.3528,False
-0.2944,0.4336,False
-0.1327,0.41100000000000003,False
0.0377,0.4707,True
-0.0586,0.3277,False
-0.3446,0.3087,False
-0.0188,0.3362,False
-0.3114,0.3387,False
-0.3059,0.2319,False
0.1483,0.6173,True
0.2345,0.5646,True
0.1293,0.5109,True
-0.1217,0.4336,False
-0.1081,0.4701,False
0.057,0.4735,True
-0.1676,0.3454,False
-0.3093,0.4527,False
-0.0946,0.4258,False
-0.2109,0.2928,False
-0.4143,0.3261,False
-0.3479,0.4412,False
-0.067,0.5137,False
0.0275,0.5236,True
0.0471,0.5872,True
-0.3723,0.2926,False
-0.4149,0.2769,False
-0.4463,0.3558,False
-0.5488,0.2263,False
-0.4938,0.2421,False
0.1639,0.5446,True
-0.0516,0.4096,False
-0.1807,0.47600000000000003,False
-0.0479,0.3796,False
0.0405,0.4621,True
-0.0759,0.2184,False
-0.5632,0.228,False
-1.0,0.233,False
-0.4609,0.5381,False
0.0943,0.5727,True
1.0,0.7365,True
0.4731,0.7689,True
0.5378,1.0,True
0.1859,0.6414,True
0.3055,0.6932,True
-0.1146,0.3324,False
-0.35200000000000004,0.3118,False
-0.3763,0.3899,False
-0.2203,0.3463,False
-0.1134,0.364,False
-0.272,0.0,False
-0.9994,0.35600000000000004,False
-0.2306,0.2994,False
-0.4012,0.315,False
-0.3699,0.2766,False
-0.55,0.1708,False
-0.5805,0.0,False
-0.9967,0.3829,False
-1.0,0.3034,False
-0.3447,0.3619,False
-0.0429,0.4251,False
-0.1907,0.3768,False
-0.2465,0.4608,False
-0.0783,0.3269,False
-0.3178,0.2467,False
-0.5065,0.2881,False
-0.4238,0.2885,False
-0.2509,0.3256,False
-0.3488,0.3738,False
-0.2524,0.2964,False
-0.2516,0.3497,False
-0.3006,0.3939,False
-0.2123,0.2513,False
-0.4673,0.3403,False
-0.2713,0.3331,False
0.0616,0.5084,True
0.0436,0.545,True
0.09,0.62,True
0.24,0.4481,True
-0.201,0.3208,False
-0.3585,0.2763,False
-0.4474,0.3217,False
-0.3764,0.3852,False
-0.2297,0.3511,False
-0.2977,0.45399999999999996,False
-0.4823,0.2785,False
-0.4242,0.2569,False
-0.4862,0.28800000000000003,False
-0.019,0.5133,False
0.0265,0.5696,True
-1.0,0.3156,False
-0.2778,0.3405,False
-0.3189,0.3949,False
-0.2103,0.3455,False
-0.1353,0.0,False
-1.0,0.3621,False
-0.2758,0.3063,False
-0.3273,0.3515,False
-0.297,0.0,False
-1.0,0.2388,False
-0.4995,0.0,False
-1.0,0.2612,False
-0.4775,0.3792,False
-1.0,0.2636,False
-0.4149,0.27699999999999997,False
-0.0899,0.3727,False
-0.261,0.3655,False
-0.2691,0.3873,False
-0.2253,0.3233,False
-0.2352,0.3295,False
-0.341,0.2863,False
-0.4275,0.0,False
-0.0448,0.2877,False
-0.3988,0.2859,False
-0.4282,0.2403,False
-0.5376,0.0,False
-0.6807,0.2415,False
-0.517,0.3888,False
-1.0,0.2607,False
-0.4421,0.2925,False
0.0757,0.3243,True
0.0287,0.5525,True
0.105,0.616,True
0.23199999999999998,0.5687,True
0.2579,0.6076,True
0.2152,0.574,True
0.14800000000000002,0.7092,True
0.0565,0.542,True
0.1019,0.6339,True
0.3304,0.3986,True
0.11599999999999999,0.7752,True
0.5503,0.8129,True
0.6262,0.7769,True
0.5068,0.7709,True
0.5628,0.8118,True
-0.1573,0.3479,False
-0.2333,0.0,False
-1.0,0.5294,False
0.0589,0.5254,True
0.0477,0.4798,True
-0.0404,0.3075,False
-0.385,0.3347,False
-0.4073,0.3124,False
-0.3753,0.2608,False
-0.4785,0.2563,False
-0.4596,0.2956,False
-0.4088,0.2837,False
-0.4327,0.3677,False
-0.1324,0.4906,False
0.0274,0.6677,True
-0.017,0.4687,False
-0.3055,0.4158,False
-0.1684,0.5031,False
0.0061,0.5103,True
-0.1073,0.3069,False
-0.3861,0.2465,False
-0.5069,0.3175,False
-0.2104,0.2826,False
-0.4348,0.2831,False
-0.3979,0.2762,False
0.3351,0.7245,True
0.4759,0.6149,True
0.2298,0.6572,True
0.5443,0.8123,True
0.6598,0.8041,True
-0.0426,0.3594,False
-0.23,0.3822,False
-0.2357,0.4562,False
-0.0876,0.3933,False
-0.1081,0.3583,False
-0.2834,0.3243,False
-0.3513,0.4233,False
-0.0172,0.4566,False
-0.008,0.4306,False
-0.1387,0.5256,False
-0.3892,0.266,False
-0.46799999999999997,0.1986,False
-0.6028,0.2801,False
-0.3334,0.3317,False
-0.3071,0.3283,False
-0.183,0.2913,False
-0.1823,0.2932,False
-0.4137,0.4106,False
-0.1789,0.4857,False
-0.0949,0.3447,False
-0.3106,0.3812,False
-0.2375,0.3829,False
-0.1509,0.6602,False
0.3558,0.6515,True
0.3029,0.6382,True
0.3634,0.6282,True
0.2563,0.6981,True
0.3961,0.5667,True
0.0354,0.6081,True
0.2519,0.6155,True
0.1497,0.4783,True
-0.0924,0.4111,False
-0.1778,0.3987,False
-0.2026,0.385,False
-0.0934,0.4035,False
-0.1929,0.4488,False
-0.1021,0.5643,False
0.5085,0.7409,True
0.4978,0.7245,True
0.4491,0.6487,True
0.4271,0.5372,True
0.0745,0.7473,True
0.4947,0.5956,True
0.0387,0.5435,True
0.1262,0.6272,True
0.1271,0.616,True
-0.0803,0.3948,False
-0.2105,0.4274,False
-0.1452,0.4878,False
0.3225,0.4009,True
-0.1982,0.266,False
-0.4646,0.2944,False
-0.2301,0.345,False
-0.31,0.289,False
-0.42200000000000004,0.2741,False
-0.4277,0.3632,False
-0.2736,0.2486,False
-0.5029,0.408,False
-0.4168,0.292,False
-0.41600000000000004,0.2849,False
0.0526,0.4933,True
-0.1659,0.4479,False
-0.1042,0.4258,False
-0.1484,0.3748,False
-0.0438,0.389,False
-0.222,0.4044,False
-0.1912,0.4376,False
-0.3121,0.3198,False
-0.3487,0.2199,False
-0.5602,0.2073,False
-0.4469,0.2366,False
-0.5268,0.2144,False
-0.5711,0.4109,False
-0.4999,0.28,False
-0.4073,0.36,False
-0.0578,0.3575,False
-0.2927,0.335,False
-0.3299,0.5169,False
0.0338,0.4696,True
-0.0298,0.4467,False
-0.1067,0.3508,False
-0.2983,0.3448,False
-0.0549,0.43200000000000005,False
-0.1359,0.3262,False
-0.3477,0.271,False
0.079,0.7226,True
0.4451,0.7714,True
0.5428,0.7771,True
0.5481,0.9096,True
0.8193,0.6819,True
0.0829,0.5078,True
0.1454,0.5955,True
0.1911,0.7155,True
0.4309,0.6555,True
0.3762,0.6415,True
0.28300000000000003,0.6027,True
0.2054,0.6829,True
0.3124,0.6291,True
0.38299999999999995,0.595,True
0.1901,0.7609999999999999,True
0.5175,1.0,True
1.0,0.7762,True
0.5524,0.7428,True
-0.0795,0.4633,False
-0.0386,0.3973,False
0.3613,0.638,True
0.3503,0.6872,True
0.3744,0.7502,True
0.5003,0.6885,True
0.5264,0.7187,True
0.4375,0.6965,True
0.39299999999999996,0.5845,True
0.4545,0.5024,True
0.0235,0.4933,True
-0.0135,0.4193,False
0.1249,0.5478,True
0.0956,0.7049,True
0.4098,0.6477,True
-0.0499,0.4098,False
-0.1372,0.3358,False
1.0,0.7421,True
0.3532,0.6525,True
0.3051,0.7943,True
0.5887,0.6779,True
0.4885,0.7605,True
0.5211,0.7238,True
0.4476,0.8131,True
0.7386,0.8099,True
0.6414,1.0,True
1.0,1.0,True
0.9928,0.8486,True
0.6973,0.8258,True
0.6516,0.7335,True
0.519,0.7545,True
0.5198,0.7163,True
0.4326,0.8037,True
0.6074,0.7297,True
0.8023,0.8169,True
0.6338,0.7472,True
0.4944,0.7762,True
0.6391,0.8383,True
0.7249,0.8608,True
0.7215,1.0,True
0.6762,0.8155,True
0.631,0.8568,True
0.7136,0.7995,True
-0.0934,0.3728,False
-0.16699999999999998,0.33299999999999996,False
-0.3339,0.447,False
-0.106,0.4309,False
-0.1327,0.4413,False
-0.1175,0.5471,False
0.0942,0.7152,True
0.573,0.7273,True
0.4856,0.6604,True
0.4271,0.5521,True
-0.3508,0.3105,False
-0.379,0.3348,False
-0.3304,0.3268,False
-0.3443,0.2678,False
-0.4645,0.4805,False
-0.039,0.3977,False
0.0425,0.732,True
0.46399999999999997,0.7477,True
0.4954,1.0,True
0.0323,0.415,True
-0.1699,0.2965,False
-0.40700000000000003,0.4509,False
0.0406,0.4609,True
0.0434,0.4286,True
-0.1429,0.3951,False
-0.2096,0.4367,False
-0.0431,0.4282,False
-0.0888,0.4293,False
-0.1414,0.5058,False
0.0116,0.473,True
0.0304,0.4896,True
-0.0207,0.4911,False
-0.0178,0.6093,False
0.4098,0.649,True
0.3086,0.5449,True
0.0898,0.5624,True
0.1242,0.7426,True
0.5016,0.7616,True
0.5233,1.0,True
-0.0066,0.4908,False
-0.0183,0.428,False
-0.0823,0.42200000000000004,False
-0.0798,0.4468,False
-0.1065,0.5209,False
0.0418,0.5337,True
0.2722,0.5803,True
0.1606,0.5988,True
0.1976,0.6849,True
0.2954,0.6559999999999999,True
0.3121,0.5768,True
0.1634,0.5398,True
0.2731,0.5554,True
0.113,0.585,True
0.1701,0.4676,True
-0.4055,0.4103,False
-0.1638,0.5292,False
-0.3877,0.4104,False
-0.2412,0.38799999999999996,False
-0.22399999999999998,0.488,False
-0.0241,0.4537,False
-0.2124,0.3116,False
-0.3769,0.3631,False
-0.2737,0.4453,False
0.0366,0.5812,True
0.1624,0.628,True
0.256,0.4901,True
-0.3672,0.3589,False
-0.2822,0.3165,False
-0.36700000000000005,0.3899,False
-0.1472,0.521,False
0.0419,0.7155,True
0.16399999999999998,0.6088,True
0.4217,0.6566,True
0.3131,0.7413,True
0.4826,0.7171,True
0.4834,0.7431,True
0.4861,0.7262,True
0.4525,0.8035,True
0.4868,1.0,True
1.0,0.6609,True
0.3217,0.7002,True
0.3386,1.0,True
1.0,1.0,True
1.0,0.6928,True
0.0891,0.5774,True
0.1547,0.5799,True
0.0833,0.4839,True
0.045,0.5775,True
0.155,0.6946,True
0.3891,0.5772,True
0.5192,0.7002,True
0.4036,0.6778,True
0.3634,0.7594,True
0.5994,0.7777,True
0.5678,0.7307,True
0.4714,0.7703,True
0.9623,1.0,True
1.0,0.6421,True
0.2843,0.6816,True
0.2609,0.7343,True
0.4879,0.7833,True
-0.1174,0.3495,False
-0.25,0.3282,False
-0.3436,0.4723,False
-0.0554,0.442,False
0.0155,0.4762,True
-0.0476,0.3433,False
-0.2965,0.3078,False
-0.2409,0.3665,False
-0.2671,0.29600000000000004,False
-0.4002,0.4065,False
-0.5166,0.0,False
-0.9668,0.2575,False
-0.4849,0.0,False
-1.0,0.2391,False
-0.4915,0.0,False
-0.2637,0.3168,False
-0.1823,0.3815,False
-0.2369,0.3954,False
-0.2093,0.3288,False
-0.2351,0.3485,False
-0.3029,0.3588,False
-0.2824,0.6761,False
0.4112,0.7327,True
0.4721,0.6218,True
0.2531,0.6468,True
0.2247,0.6214,True
0.2521,0.6178,True
0.2438,0.6214,True
0.0865,0.5707,True
0.1415,0.6064,True
-0.1409,0.3789,False
-0.2407,0.3535,False
-0.2929,0.4268,False
-0.1464,0.4116,False
-0.1912,0.3873,False
-0.2254,0.3201,False
-0.3598,0.4356,False
0.0888,0.5085,True
0.0392,0.4206,True
-0.1589,0.588,False
-0.3708,0.3264,False
-0.3471,0.303,False
-0.3941,0.4645,False
-0.2746,0.5204,False
0.0408,0.4539,True
-0.9814,0.2919,False
0.1082,0.5142,True
0.0284,0.6309,True
0.2618,0.5655,True
-0.1064,0.3585,False
-0.2829,0.3689,False
-0.2621,0.4797,False
-0.0794,0.3409,False
-0.3183,0.3885,False
-0.223,0.588,False
-0.4725,0.2178,False
-0.5644,0.2509,False
-0.4981,0.0,False
-1.0,0.255,False
-0.49,0.0,False
-0.1325,0.4302,False
-0.1951,0.3546,False
-0.2909,0.32899999999999996,False
-0.342,0.0,False
-0.1231,0.3346,False
-0.3308,0.3406,False
-0.3188,0.4883,False
-0.0762,0.3801,False
-0.1406,0.4202,False
-0.1596,0.466,False
-0.0679,0.3911,False
0.0203,0.4792,True
-0.0337,0.4699,False
-0.0601,0.49200000000000005,False
0.0872,0.4783,True
-0.0411,0.3576,False
-0.2771,0.3489,False
-0.3354,0.3362,False
-0.3275,0.3839,False
-0.2233,0.0,False
-0.2235,0.4564,False
-0.0722,0.4227,False
-0.0775,0.4118,False
-0.1085,0.4862,False
-0.0276,0.5112,False
0.0225,0.4744,True
0.0437,0.5396,True
0.0792,0.5505,True
0.10099999999999999,0.6048,True
0.0301,0.5034,True
0.0129,0.4709,True
-0.0518,0.4509,False
-0.278,0.3866,False
-0.2268,0.4322,False
-0.1355,0.488,False
-0.1259,0.4587,False
-0.0756,0.44,False
-0.1688,0.3552,False
-0.2427,0.4145,False
-0.1711,0.4634,False
-0.0733,0.4369,False
-0.0025,0.3795,False
-0.24100000000000002,0.3595,False
-0.281,0.4102,False
-0.0169,0.4354,False
-0.1291,0.2518,False
-0.4965,0.4846,False
-0.2141,0.5462,False
0.0923,0.6337,True
0.2674,1.0,True
-0.1683,0.4937,False
0.0171,0.5691,True
-0.0337,0.4282,False
-0.1115,0.4929,False
-0.0141,0.5199,False
0.0397,0.4343,True
0.0729,0.4834,True
-0.0331,0.4607,False
-0.0785,0.4539,False
0.284,0.6909,True
0.3819,0.647,True
0.2939,0.5393,True
0.2136,0.6836,True
0.3673,0.7168,True
0.4336,1.0,True
-0.0615,0.4674,False
-0.0532,0.33899999999999997,False
-0.0231,0.4274,False
-0.1113,0.4887,False
-0.0226,0.5228,False
0.0455,0.5298,True
0.3992,0.6044,True
0.2148,0.6213,True
0.2425,0.6489,True
0.0218,0.6486,True
0.3072,0.5893,True
0.1786,0.6022,True
-0.0155,0.4078,False
-0.1844,0.3612,False
-0.2775,0.3199,False
-0.2185,0.3362,False
-0.3185,0.0,False
-0.1169,0.3501,False
-0.2068,0.5008,False
0.0015,0.5825,True
0.165,0.5363,True
0.0668,0.4225,True
-0.1517,0.3496,False
-0.3009,0.4302,False
0.0925,0.6743,True
0.3597,0.6629,True
0.3257,0.643,True
0.2405,0.4905,True
-0.019,0.3561,False
-0.2877,0.2817,False
-0.1376,0.3773,False
-0.2074,0.4464,False
-0.1072,0.485,False
-0.03,0.4416,False
0.0705,0.4089,True
-0.1808,0.3517,False
-0.2966,0.3728,False
-0.1083,0.3569,False
-0.2765,0.3991,False
-0.2017,0.4728,False
-0.0545,0.425,False
-0.2094,0.3351,False
-0.0863,0.4584,False
-0.0724,0.4744,False
-0.0379,0.369,False
-0.0232,0.3137,False
-0.3725,0.4855,False
-0.028999999999999998,0.4319,False
-0.2544,0.2649,False
-0.4537,0.0,False
-1.0,0.3771,False
-0.526,0.2348,False
-0.5304,0.0,False
-1.0,0.3735,False
-0.5482,0.2449,False
-0.49,0.1933,False
-0.0371,0.4777,False
-0.0932,0.4515,False
-0.09699999999999999,0.5075,False
0.015,0.4768,True
-0.0229,0.3716,False
-0.2568,0.3243,False
-0.3515,0.5234,False
0.1116,0.5069,True
0.0326,0.4797,True
-0.0406,0.4613,False
0.2097,0.7064,True
0.4128,0.7327,True
0.4654,0.6282,True
-0.3129,0.4548,False
-0.0672,0.3905,False
-0.1001,0.4532,False
-0.1076,0.4496,False
-0.1008,0.5172,False
0.0345,0.4881,True
-0.2433,0.45,False
-0.0792,0.3717,False
-0.2567,0.4571,False
-0.2784,0.2897,False
-0.3974,0.0,False
-1.0,0.4182,False
-0.1483,0.0,False
-1.0,0.2643,False
-0.4715,0.3991,False
-0.1319,0.4542,False
-0.0441,0.5239,False
-0.1119,0.4115,False
-0.1242,0.4616,False
-0.0768,0.4933,False
-0.0134,0.4478,False
-0.1872,0.3131,False
-0.3739,0.3529,False
-0.2942,0.3494,False
-0.0638,0.5027,False
0.0181,0.6954,True
0.3909,0.6893,True
0.4882,0.645,True
0.29,0.6397,True
0.2793,0.7076,True
-0.0582,0.4663,False
-0.0349,0.3856,False
-0.2993,0.3901,False
-0.2971,0.5052,False
0.0105,0.5314,True
0.0629,0.5546,True
-0.1276,0.3915,False
-0.217,0.3553,False
-0.2895,0.3392,False
-0.1035,0.3617,False
-0.2449,0.4139,False
-0.1566,0.2403,False
-0.4831,0.2893,False
-0.4214,0.2984,False
-0.4032,0.4074,False
-0.1513,0.4045,False
-0.0664,0.4892,False
-0.0217,0.4896,False
-0.0026,0.4075,False
-0.6139,0.0,False
-0.6089,0.0,False
-0.6146,0.0,False
-0.5695,0.0,False
-0.5531,0.0,False
-0.6591,0.0,False
-0.6875,0.0,False
-0.6259,0.0,False
-0.6825,0.0,False
-0.562,0.0,False
0.1398,0.0,True
-0.7238,0.0,False
-0.7012,0.0,False
-0.1047,0.4725,False
-0.055,0.4524,False
-0.6387,0.0,False
-0.5788,0.0,False
-0.638,0.0,False
-0.5707,0.0,False
-0.5835,0.0,False
-0.6621,0.0,False
-0.5949,0.0,False
-0.531,0.0,False
-0.6034,0.0,False
-0.7039,0.0,False
-0.2614,0.0,False
-0.516,0.0,False
-0.5782,0.0,False
0.0701,0.5496,True
0.1384,0.5712,True
-0.5463,0.0,False
-0.5443,0.0,False
-0.5197,0.0,False
-0.5164,0.0,False
-0.5699,0.0,False
-0.6543,0.0,False
-0.6478,0.0,False
-0.604,0.0,False
-0.6609,0.0,False
-0.6573,0.0,False
-0.4638,0.0,False
-0.7014,0.0,False
-0.6834,0.0,False
-0.4715,0.298,False
-0.4041,0.235,False
-0.5943,0.0,False
-0.6301,0.0,False
-0.6407,0.0,False
-0.5636,0.0,False
-0.7301,0.0,False
-0.5339,0.0,False
-0.6133,0.0,False
-0.7603,0.0,False
-0.6644,0.0,False
-0.5804,0.0,False
0.4834,0.0,True
-0.7288,0.0,False
-0.7244,0.0,False
0.1299,0.5706,True
0.2024,0.5372,True
-0.5396,0.0,False
-0.5576,0.0,False
-0.5601,0.0,False
-0.5734,0.0,False
-0.619,0.0,False
-0.5965,0.0,False
-0.5754,0.0,False
-0.7375,0.0,False
-0.7066,0.0,False
-0.6233,0.0,False
0.4351,0.0,True
-0.727,0.0,False
-0.7412,0.0,False
0.2478,0.644,True
0.3587,0.6696,True
-0.5171,0.0,False
-0.6192,0.0,False
-0.5619,0.0,False
-0.643,0.0,False
-0.5179,0.0,False
-0.5136,0.0,False
-0.562,0.0,False
-0.5536,0.0,False
-0.5979,0.0,False
-0.5528,0.0,False
0.2094,0.0,True
-0.6581,0.0,False
-0.6552,0.0,False
0.0024,0.5592,True
0.1185,0.5001,True
-0.5247,0.0,False
-0.5262,0.0,False
-0.5589999999999999,0.0,False
-0.5329999999999999,0.0,False
-0.5078,0.0,False
-0.6323,0.0,False
-0.5125,0.0,False
-0.7501,0.0,False
-0.7204,0.0,False
-0.5235,0.0,False
-0.1409,0.0,False
-0.4968,0.0,False
-0.5458,0.0,False
0.0256,0.6808,True
0.3617,0.7185,True
-0.6664,0.0,False
-0.7181,0.0,False
-0.7318,0.0,False
-0.7559,0.0,False
-0.6944,0.0,False
-1.0,0.0,False
-0.6763,0.0,False
-0.6199,0.0,False
-1.0,0.0,False
-0.8725,0.0,False
0.3511,0.0,True
-0.7256,0.0,False
-0.7452,0.0,False
0.3148,0.6736,True
0.4212,0.6603,True
-0.5464,0.0,False
-0.5122,0.0,False
-0.5267,0.0,False
-0.5074,0.0,False
0.1523,0.5437,True
0.3252,0.6627,True
0.3254,0.7575,True
0.5151,0.7078,True
0.5377,0.6394,True
0.2787,0.6415,True
0.28300000000000003,0.9053,True
0.3666,0.6556,True
0.3111,0.6661,True
0.353,0.7024,True
0.3653,0.6615,True
0.3229,0.7157,True
0.4457,0.609,True
0.3056,0.7016,True
0.4253,0.7264,True
0.1346,0.53,True
-0.094,0.4816,False
-0.0367,0.4809,False
-0.0383,0.433,False
-0.0627,0.3378,False
-0.3245,0.5322,False
0.0644,0.5759,True
0.2195,0.5109,True
0.0218,0.5642,True
0.1284,0.6445,True
0.0425,0.4808,True
-0.0384,0.326,False
-0.3373,0.5001,False
-0.3665,0.3708,False
-0.2424,0.2833,False
0.142,0.5111,True
0.4209,0.6965,True
0.3929,0.7917,True
0.5834,0.7331,True
0.4333,0.7113,True
0.4226,0.7341,True
0.4683,0.7476,True
0.4995,0.6369,True
0.2738,0.8189,True
0.6378,0.7762,True
1.0,0.6897,True
0.3793,0.6282,True
0.2653,0.568,True
0.1796,0.5899,True
0.2024,0.5581,True
0.2846,0.6155,True
0.0321,0.5177,True
0.0354,0.6402,True
0.2804,0.5399,True
0.2775,0.6085,True
0.217,0.5786,True
0.1572,0.601,True
0.3571,0.5587,True
0.1173,0.728,True
0.456,0.6782,True
0.3385,1.0,True
1.0,0.718,True
0.436,0.6185,True
0.3551,0.6378,True
0.2987,0.7098,True
0.1173,0.5445,True
0.1783,0.5722,True
0.1444,0.7003,True
0.4005,0.6102,True
0.3585,0.6116,True
0.2232,0.6535,True
0.3071,0.6133,True
0.3924,0.6802,True
0.3992,0.7197,True
0.4537,0.7011,True
0.3426,0.7086,True
0.4327,0.7032,True
0.4182,0.6209,True
0.1311,0.674,True
0.3852,0.6592,True
0.0278,0.4927,True
0.0726,0.5195,True
0.039,0.649,True
0.2981,0.5458,True
0.2936,0.5797,True
0.1593,0.5455,True
0.0911,0.5361,True
0.5783,0.4053,True
-0.1801,0.4406,False
-0.1188,0.2936,False
-0.2966,0.4328,False
-0.1344,0.4067,False
-0.1867,0.4807,False
0.3229,0.6862,True
0.3936,0.7095,True
-0.0792,0.4131,False
-0.0726,0.5029,False
0.0059,0.5373,True
0.0745,0.4513,True
-0.0342,0.377,False
-0.24600000000000002,0.3624,False
-0.2752,0.0,False
-0.0468,0.3798,False
-0.2404,0.3882,False
-0.2236,0.3222,False
-0.3921,0.3302,False
-0.3397,0.4618,False
-0.0693,0.4785,False
-0.1755,0.3165,False
-0.3322,0.2428,False
0.1447,0.5465,True
0.1449,0.5427,True
0.0854,0.6431,True
0.2861,0.5799,True
0.3039,0.5813,True
0.1625,0.575,True
0.1551,0.6435,True
0.3971,0.6732,True
0.3672,0.6046,True
0.2092,0.4286,True
-0.3084,0.4747,False
-0.0505,0.419,False
-0.1621,0.4272,False
-0.4352,0.3728,False
-0.1319,0.3569,False
0.2333,0.6145,True
0.18,1.0,True
1.0,0.6476,True
0.2952,0.5983,True
0.2477,0.5527,True
0.1055,0.5224,True
0.0447,0.63,True
0.3278,0.5593,True
0.1186,0.7469,True
0.4939,0.5645,True
0.0577,0.5748,True
0.1496,0.6791,True
0.3583,0.5753,True
0.0544,0.4703,True
-0.0236,0.3551,False
0.4326,1.0,True
0.2788,1.0,True
1.0,0.7067,True
0.4134,1.0,True
0.3488,0.6104,True
0.2208,0.5396,True
0.0792,0.5598,True
0.4556,0.7207,True
0.4414,0.653,True
0.306,0.4485,True
0.3097,0.6454,True
0.106,0.5081,True
0.0162,0.5694,True
0.1389,0.5012,True
0.1037,0.4903,True
0.4113,0.6816,True
-0.1449,0.4546,False
-0.1718,0.3305,False
-0.3391,0.4657,False
-0.0687,0.4424,False
0.0265,0.4883,True
-0.0233,0.434,False
-0.107,0.2319,False
-0.0664,0.2682,False
-0.4637,0.4187,False
-0.1626,0.2134,False
-0.4821,0.3554,False
-0.2892,0.3304,False
-0.3391,0.3525,False
-0.2527,0.2994,False
-0.4011,0.2641,False
0.0285,0.3653,True
-0.059000000000000004,0.4495,False
-0.0844,0.3525,False
-0.2949,0.3337,False
-0.0628,0.3575,False
-0.2849,0.4483,False
-0.1034,0.4808,False
-0.10300000000000001,0.5461,False
0.0922,0.5231,True
0.0463,0.43799999999999994,True
-0.299,0.4141,False
-0.1718,0.5067,False
0.0135,0.5806,True
-0.0096,0.4021,False
-0.1671,0.3429,False
-0.29600000000000004,0.3306,False
-0.3049,0.499,False
-0.002,0.5509,False
0.1018,0.4874,True
-0.0564,0.2703,False
-0.4595,0.3217,False
-0.3566,0.4047,False
-0.0847,0.2467,False
-0.4822,0.1999,False
-0.6003,0.1605,False
-0.6658,0.3017,False
-0.3966,0.2097,False
-0.5806,0.4887,False
-0.5739,0.2255,False
-0.5491,0.0,False
-0.2721,0.3417,False
-0.4076,0.3425,False
-0.3149,0.5226,False
0.0452,0.4888,True
-0.0477,0.3379,False
-0.3241,0.3151,False
-0.3526,0.3431,False
0.574,0.7552,True
0.5213,0.7087,True
0.4271,0.6519,True
0.0508,0.4805,True
-0.0389,0.4874,False
-0.0117,0.5026,False
-0.1142,0.3597,False
-0.2648,0.3087,False
-0.3618,0.5679,False
0.574,0.7552,True
0.5213,0.7087,True
0.4271,0.6519,True
0.0728,0.5507,True
0.1184,0.0,True
-0.0708,0.3923,False
-0.1599,0.524,False
0.048,0.5344,True
0.0689,0.4515,True
-0.151,0.33299999999999996,False
-0.33399999999999996,0.4201,False
-0.1599,0.5598,False
-0.5527,0.1938,False
-0.604,0.5005,False
0.0011,0.6579,True
0.1473,0.5918,True
0.1836,0.7174,True
0.4347,0.6755,True
-0.3182,0.397,False
-0.2788,0.4414,False
-0.1172,0.4441,False
-0.1118,0.4025,False
-0.1192,0.3949,False
-0.2102,0.4065,False
