treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
0.0,36.0,12.0,0.0,0.0,1.0,0.0,12074.96,12324.58,22165.9,1296.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,19651.45,19425.0,25564.67,900.0
0.0,29.0,17.0,0.0,0.0,1.0,0.0,0.0,553.2097,0.0,841.0
0.0,23.0,13.0,0.0,0.0,0.0,0.0,19240.0,23342.23,25564.67,529.0
0.0,54.0,3.0,0.0,1.0,1.0,1.0,11877.08,12904.65,13144.38,2916.0
0.0,20.0,13.0,0.0,0.0,0.0,0.0,3271.976,2681.903,6503.475,400.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,5662.281,5818.548,14319.17,324.0
0.0,48.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2304.0
0.0,44.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
0.0,50.0,13.0,0.0,0.0,1.0,0.0,14694.5,12491.08,21416.69,2500.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,646.558,1561.161,18533.65,841.0
0.0,35.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1225.0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,7696.0,10659.58,5633.094,625.0
0.0,25.0,12.0,0.0,1.0,1.0,0.0,0.0,25.06452,0.0,625.0
0.0,27.0,10.0,0.0,0.0,0.0,1.0,12349.26,5865.097,9297.856,729.0
0.0,21.0,12.0,0.0,0.0,1.0,0.0,3034.904,6744.145,17985.41,441.0
0.0,37.0,12.0,1.0,0.0,1.0,0.0,1867.181,0.0,0.0,1369.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,20877.95,25243.55,25564.67,729.0
0.0,50.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2500.0
0.0,27.0,7.0,0.0,0.0,1.0,1.0,10196.02,6638.516,12117.36,729.0
0.0,43.0,10.0,0.0,0.0,1.0,1.0,23885.42,13413.1,15236.84,1849.0
0.0,27.0,15.0,0.0,0.0,1.0,0.0,21246.29,21714.82,0.0,729.0
0.0,26.0,15.0,0.0,0.0,1.0,0.0,3891.104,379.5484,21911.73,676.0
0.0,55.0,12.0,0.0,0.0,1.0,0.0,18178.08,15833.61,14973.8,3025.0
0.0,29.0,12.0,0.0,0.0,0.0,0.0,2260.994,0.0,0.0,841.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,19365.39,4794.484,66.4977,1764.0
0.0,22.0,12.0,0.0,0.0,0.0,0.0,21019.01,21491.03,25564.67,484.0
0.0,33.0,12.0,0.0,0.0,0.0,0.0,2835.059,3041.758,3487.435,1089.0
0.0,23.0,12.0,0.0,0.0,0.0,0.0,20593.85,17427.0,25094.75,529.0
0.0,53.0,14.0,0.0,1.0,1.0,0.0,20966.11,21847.31,22028.47,2809.0
0.0,25.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,625.0
0.0,21.0,14.0,0.0,1.0,0.0,0.0,1459.654,5138.226,15474.75,441.0
0.0,29.0,9.0,1.0,0.0,1.0,1.0,8520.851,6033.387,1533.88,841.0
0.0,26.0,12.0,1.0,0.0,0.0,0.0,20705.53,22105.11,12667.07,676.0
0.0,48.0,12.0,0.0,0.0,1.0,0.0,0.0,22744.26,25564.67,2304.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
0.0,27.0,12.0,0.0,1.0,1.0,0.0,23454.38,14498.03,0.0,729.0
0.0,20.0,12.0,0.0,0.0,1.0,0.0,8544.363,18193.26,25564.67,400.0
0.0,26.0,12.0,0.0,1.0,0.0,0.0,25862.32,24337.65,12183.86,676.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,13491.51,14297.52,16980.56,576.0
0.0,51.0,9.0,0.0,0.0,1.0,1.0,23260.42,18603.24,25564.67,2601.0
0.0,27.0,16.0,0.0,0.0,0.0,0.0,2854.652,547.8387,0.0,729.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,17163.18,0.0,0.0,1089.0
0.0,41.0,13.0,1.0,0.0,0.0,0.0,9627.837,11540.42,11842.5,1681.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1681.0
0.0,39.0,14.0,0.0,0.0,1.0,0.0,5601.544,10054.45,25564.67,1521.0
0.0,28.0,10.0,0.0,0.0,1.0,1.0,4186.953,11225.32,8198.427,784.0
0.0,42.0,8.0,0.0,0.0,0.0,1.0,22014.32,19765.16,22513.16,1764.0
0.0,29.0,15.0,0.0,0.0,1.0,0.0,20676.14,6686.855,25564.67,841.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,23583.69,25243.55,0.0,900.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,24420.0,25564.67,1156.0
0.0,19.0,10.0,0.0,0.0,0.0,1.0,0.0,5225.952,5964.104,361.0
0.0,20.0,10.0,1.0,0.0,0.0,1.0,8413.092,7884.581,42.85407,400.0
0.0,49.0,2.0,0.0,0.0,1.0,1.0,21926.15,19870.79,25320.84,2401.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,5650.525,10478.76,10097.31,529.0
0.0,31.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,961.0
0.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25276.51,484.0
0.0,23.0,13.0,0.0,0.0,1.0,0.0,16663.56,18204.0,20500.5,529.0
0.0,48.0,5.0,0.0,0.0,1.0,1.0,4339.776,21499.98,25564.67,2304.0
0.0,51.0,12.0,0.0,0.0,1.0,0.0,21792.92,25243.55,25471.57,2601.0
0.0,20.0,13.0,0.0,0.0,0.0,0.0,6371.536,12233.27,25564.67,400.0
0.0,22.0,16.0,0.0,0.0,0.0,0.0,1616.395,2390.081,3522.9,484.0
0.0,36.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
0.0,31.0,14.0,0.0,0.0,0.0,0.0,14792.46,18164.61,25564.67,961.0
0.0,29.0,5.0,1.0,0.0,1.0,1.0,15856.35,16248.97,25564.67,841.0
0.0,18.0,12.0,1.0,0.0,0.0,0.0,1536.065,3313.887,1613.677,324.0
0.0,51.0,4.0,1.0,0.0,1.0,1.0,23325.07,24409.26,25564.67,2601.0
0.0,27.0,16.0,0.0,0.0,1.0,0.0,11150.19,18857.47,25112.49,729.0
0.0,37.0,18.0,0.0,1.0,0.0,0.0,20525.28,11771.37,9011.177,1369.0
0.0,28.0,16.0,0.0,1.0,0.0,0.0,25862.32,25243.55,0.0,784.0
0.0,29.0,12.0,0.0,1.0,1.0,0.0,25251.03,23453.23,25564.67,841.0
0.0,43.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1849.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,10601.59,17931.87,2014.141,576.0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,1317.677,0.0,256.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25211.32,25564.67,2809.0
0.0,50.0,11.0,0.0,0.0,1.0,1.0,23236.9,21958.31,20732.5,2500.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,15644.75,7003.742,19844.39,1156.0
0.0,29.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
0.0,29.0,16.0,0.0,1.0,1.0,0.0,23542.55,21245.76,25564.67,841.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,21861.5,22303.84,22434.84,900.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,15973.9,15604.45,25564.67,900.0
0.0,22.0,7.0,0.0,0.0,0.0,1.0,12294.4,15149.71,4781.923,484.0
0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,21694.96,20678.23,25275.04,2809.0
0.0,51.0,6.0,1.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2601.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,21663.61,24140.71,25564.67,576.0
0.0,44.0,12.0,0.0,0.0,0.0,0.0,25862.32,21174.15,25564.67,1936.0
0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,22284.15,25013.48,2209.0
0.0,42.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1764.0
0.0,29.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
0.0,30.0,14.0,0.0,0.0,1.0,0.0,25862.32,18182.52,2588.977,900.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
0.0,26.0,17.0,0.0,0.0,0.0,0.0,15280.32,15181.94,17595.29,676.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,23229.07,22830.19,25564.67,1089.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,961.0
0.0,38.0,16.0,0.0,0.0,1.0,0.0,25862.32,23299.26,25564.67,1444.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1764.0
0.0,28.0,9.0,0.0,0.0,1.0,1.0,25168.74,24872.95,25564.67,784.0
0.0,36.0,10.0,1.0,0.0,1.0,1.0,8450.318,18103.74,23767.75,1296.0
0.0,30.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,329.533,900.0
0.0,42.0,9.0,1.0,0.0,0.0,1.0,7666.611,3231.532,0.0,1764.0
0.0,33.0,16.0,0.0,0.0,1.0,0.0,25862.32,20586.92,25564.67,1089.0
0.0,33.0,16.0,0.0,0.0,1.0,0.0,24155.8,25243.55,25564.67,1089.0
0.0,49.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2401.0
0.0,53.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2809.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,16201.18,16134.39,16330.36,900.0
0.0,32.0,13.0,1.0,0.0,1.0,0.0,25276.5,25243.55,25551.37,1024.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,14945.61,25564.67,1444.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,4380.919,25564.67,2809.0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,10088.26,12363.97,15560.46,441.0
0.0,33.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,2662.644,2973.726,0.0,289.0
0.0,53.0,6.0,0.0,1.0,1.0,1.0,13789.32,12226.11,13549.27,2809.0
0.0,31.0,16.0,1.0,0.0,0.0,0.0,12112.19,16544.37,25564.67,961.0
0.0,25.0,18.0,0.0,1.0,0.0,0.0,8887.234,18098.37,11521.83,625.0
0.0,45.0,16.0,0.0,0.0,1.0,0.0,7837.067,4427.468,19235.57,2025.0
0.0,51.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2601.0
0.0,28.0,16.0,0.0,1.0,0.0,0.0,16150.24,16968.68,23339.21,784.0
0.0,28.0,16.0,0.0,1.0,0.0,0.0,25862.32,25243.55,25564.67,784.0
0.0,28.0,17.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,784.0
0.0,52.0,5.0,0.0,0.0,1.0,1.0,9717.963,0.0,3259.865,2704.0
0.0,36.0,16.0,0.0,0.0,0.0,0.0,25862.32,5195.516,4606.074,1296.0
0.0,27.0,13.0,0.0,0.0,1.0,0.0,14845.36,20624.52,685.6651,729.0
0.0,37.0,13.0,0.0,0.0,1.0,0.0,25860.36,22234.02,25564.67,1369.0
0.0,51.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2601.0
0.0,51.0,12.0,0.0,0.0,1.0,0.0,15734.87,25243.55,25564.67,2601.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,21900.68,25243.55,25564.67,1024.0
0.0,36.0,14.0,0.0,0.0,1.0,0.0,25862.32,25016.18,22507.25,1296.0
0.0,32.0,12.0,0.0,0.0,0.0,0.0,18407.31,17788.65,20089.69,1024.0
0.0,35.0,17.0,0.0,0.0,1.0,0.0,21812.52,20937.82,3750.47,1225.0
0.0,49.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2401.0
0.0,47.0,8.0,0.0,0.0,1.0,1.0,17225.87,24493.4,24531.74,2209.0
0.0,32.0,9.0,0.0,0.0,1.0,1.0,15466.45,14036.13,14280.75,1024.0
0.0,21.0,9.0,0.0,0.0,1.0,1.0,6741.837,3405.194,4365.204,441.0
0.0,44.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1936.0
0.0,20.0,12.0,0.0,0.0,1.0,0.0,23309.4,22456.02,25564.67,400.0
0.0,21.0,14.0,0.0,0.0,0.0,0.0,5213.609,213.0484,5560.685,441.0
0.0,33.0,14.0,0.0,0.0,1.0,0.0,14518.17,25243.55,25564.67,1089.0
0.0,28.0,13.0,0.0,0.0,1.0,0.0,25862.32,21369.29,19655.24,784.0
0.0,54.0,8.0,0.0,0.0,1.0,1.0,20486.09,14136.39,23899.27,2916.0
0.0,35.0,16.0,0.0,0.0,1.0,0.0,436.9165,2329.21,25564.67,1225.0
0.0,26.0,16.0,1.0,0.0,1.0,0.0,18955.91,17913.97,21427.04,676.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,23311.36,21000.48,0.0,784.0
0.0,26.0,12.0,0.0,0.0,1.0,0.0,6567.462,13833.82,19949.31,676.0
0.0,50.0,12.0,0.0,0.0,1.0,0.0,14093.01,9703.548,20199.04,2500.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,19191.02,20977.21,25564.67,784.0
0.0,37.0,10.0,0.0,0.0,0.0,1.0,25862.32,25243.55,25564.67,1369.0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1384.63,256.0
0.0,45.0,8.0,0.0,0.0,1.0,1.0,14719.97,14632.31,15239.79,2025.0
0.0,50.0,10.0,0.0,0.0,1.0,1.0,11837.89,11511.77,23614.07,2500.0
0.0,34.0,8.0,0.0,0.0,1.0,1.0,13015.41,12935.08,25564.67,1156.0
0.0,47.0,8.0,0.0,0.0,1.0,1.0,20633.04,22678.02,25564.67,2209.0
0.0,41.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1681.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
0.0,24.0,16.0,0.0,0.0,1.0,0.0,12766.58,25128.97,25564.67,576.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,13609.07,11134.02,65.01997,784.0
0.0,32.0,16.0,0.0,0.0,0.0,0.0,23767.87,25064.52,24081.03,1024.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,6063.931,22552.69,14149.23,1681.0
0.0,26.0,16.0,0.0,0.0,1.0,0.0,14998.19,20919.92,18996.18,676.0
0.0,28.0,14.0,0.0,0.0,1.0,0.0,15296.0,14220.53,12771.99,784.0
0.0,48.0,10.0,0.0,0.0,1.0,1.0,8113.324,1648.887,3738.648,2304.0
0.0,22.0,14.0,0.0,0.0,1.0,0.0,6326.473,10790.27,15786.55,484.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,2809.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,21508.83,18957.73,19470.53,1369.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1225.0
0.0,35.0,11.0,0.0,0.0,1.0,1.0,19594.63,17738.52,17796.26,1225.0
0.0,32.0,13.0,0.0,0.0,0.0,0.0,25862.32,25241.76,25564.67,1024.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
0.0,49.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2401.0
0.0,28.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,784.0
0.0,40.0,9.0,0.0,0.0,1.0,1.0,24173.43,25243.55,25564.67,1600.0
0.0,42.0,18.0,1.0,0.0,1.0,0.0,25862.32,25243.55,22730.39,1764.0
0.0,36.0,12.0,0.0,0.0,1.0,0.0,12355.14,9673.113,0.0,1296.0
0.0,25.0,16.0,0.0,0.0,1.0,0.0,4629.747,21333.48,25564.67,625.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1444.0
0.0,28.0,16.0,0.0,0.0,1.0,0.0,22390.5,19140.34,19316.84,784.0
0.0,35.0,18.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,1225.0
0.0,19.0,12.0,0.0,0.0,1.0,0.0,1118.741,655.2581,25419.85,361.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,18323.06,17896.06,21628.01,1764.0
0.0,19.0,9.0,0.0,0.0,0.0,1.0,6980.868,11168.03,10484.47,361.0
0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2209.0
0.0,20.0,10.0,0.0,0.0,1.0,1.0,4919.719,13235.85,8003.367,400.0
0.0,48.0,14.0,0.0,0.0,1.0,0.0,23266.29,23150.66,4586.863,2304.0
0.0,54.0,8.0,0.0,0.0,1.0,1.0,15303.83,12990.58,13018.77,2916.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,3636.399,6223.161,9828.359,289.0
0.0,21.0,12.0,0.0,0.0,1.0,0.0,9612.163,12777.53,16865.29,441.0
0.0,49.0,4.0,0.0,0.0,1.0,1.0,9206.595,13948.4,20462.08,2401.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,8397.418,14494.45,13024.68,1600.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,1451.817,11893.11,21437.38,324.0
0.0,18.0,9.0,0.0,0.0,0.0,1.0,1206.908,1994.419,10360.34,324.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,125.3931,0.0,0.0,1681.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,576.0
0.0,53.0,7.0,0.0,0.0,1.0,1.0,7364.884,9597.919,257.1244,2809.0
0.0,30.0,13.0,0.0,0.0,0.0,0.0,25613.49,25243.55,24428.3,900.0
0.0,34.0,12.0,0.0,0.0,0.0,0.0,15019.74,20986.16,25564.67,1156.0
0.0,45.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2025.0
0.0,51.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2601.0
0.0,37.0,16.0,0.0,0.0,1.0,0.0,9330.029,0.0,12508.96,1369.0
0.0,32.0,14.0,0.0,0.0,0.0,0.0,23560.18,23757.58,23789.92,1024.0
0.0,41.0,10.0,0.0,0.0,1.0,1.0,25862.32,24602.61,0.0,1681.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,25631.13,25243.55,25564.67,529.0
0.0,29.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,16334.41,15937.45,25564.67,529.0
0.0,38.0,16.0,0.0,0.0,0.0,0.0,25862.32,15087.05,22878.16,1444.0
0.0,26.0,18.0,0.0,0.0,1.0,0.0,4181.075,25243.55,25564.67,676.0
0.0,23.0,15.0,0.0,0.0,0.0,0.0,12558.9,12913.6,8189.561,529.0
0.0,32.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0
0.0,55.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,3151.991,3025.0
0.0,46.0,16.0,0.0,0.0,1.0,0.0,869.9145,25243.55,25564.67,2116.0
0.0,33.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,26.0,16.0,0.0,0.0,1.0,0.0,4235.935,0.0,0.0,676.0
0.0,27.0,12.0,1.0,0.0,1.0,0.0,3277.853,1482.387,2389.484,729.0
0.0,32.0,12.0,1.0,0.0,1.0,0.0,25862.32,23685.97,25564.67,1024.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,10358.64,11694.39,15505.78,961.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,15182.36,25243.55,25564.67,576.0
0.0,55.0,8.0,0.0,0.0,1.0,1.0,11175.66,10487.71,9349.576,3025.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
0.0,29.0,12.0,0.0,0.0,0.0,0.0,1516.473,6627.774,5848.842,841.0
0.0,26.0,12.0,0.0,0.0,0.0,0.0,10693.68,12718.45,8931.379,676.0
0.0,22.0,12.0,0.0,0.0,0.0,0.0,13556.17,12568.06,13407.41,484.0
0.0,32.0,16.0,0.0,0.0,1.0,0.0,9373.132,8405.565,22303.33,1024.0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,19810.15,22207.16,2212.157,625.0
0.0,40.0,9.0,0.0,0.0,0.0,1.0,3949.882,0.0,4220.387,1600.0
0.0,16.0,7.0,0.0,0.0,0.0,1.0,658.3136,479.8065,6210.885,256.0
0.0,47.0,9.0,1.0,0.0,0.0,1.0,10025.57,10450.11,11560.25,2209.0
0.0,20.0,14.0,1.0,0.0,0.0,0.0,4872.697,4144.597,15579.67,400.0
0.0,33.0,13.0,0.0,0.0,1.0,0.0,18513.11,17038.5,20419.23,1089.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,11706.62,25243.55,11638.57,1600.0
0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,9667.287,256.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
0.0,21.0,12.0,1.0,0.0,0.0,0.0,12398.24,13567.06,22529.42,441.0
0.0,18.0,8.0,1.0,0.0,0.0,1.0,0.0,320.4677,598.4793,324.0
0.0,46.0,11.0,0.0,0.0,0.0,1.0,19961.01,23159.61,21595.5,2116.0
0.0,52.0,12.0,0.0,0.0,1.0,0.0,15672.18,17262.29,18356.32,2704.0
0.0,20.0,11.0,0.0,1.0,0.0,1.0,5462.436,5172.242,4594.252,400.0
0.0,26.0,12.0,1.0,0.0,0.0,0.0,12200.35,10869.05,11411.0,676.0
0.0,21.0,12.0,1.0,0.0,0.0,0.0,8714.819,6957.194,14645.75,441.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
0.0,35.0,18.0,0.0,0.0,0.0,0.0,18877.54,19774.11,21186.17,1225.0
0.0,48.0,7.0,0.0,0.0,1.0,1.0,23636.59,23190.05,25564.67,2304.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,7494.196,11176.98,14792.04,361.0
0.0,20.0,12.0,0.0,0.0,1.0,0.0,15787.77,24056.56,25564.67,400.0
0.0,53.0,11.0,0.0,0.0,1.0,1.0,14784.63,17503.98,9476.661,2809.0
0.0,41.0,9.0,0.0,1.0,1.0,1.0,11107.08,12507.19,25564.67,1681.0
0.0,38.0,8.0,0.0,1.0,1.0,1.0,1052.126,4148.177,23231.34,1444.0
0.0,42.0,5.0,0.0,1.0,1.0,1.0,6393.088,10525.31,11526.27,1764.0
0.0,19.0,8.0,0.0,1.0,0.0,1.0,2823.303,3227.952,338.3994,361.0
0.0,16.0,8.0,0.0,1.0,0.0,1.0,0.0,843.2419,2269.788,256.0
0.0,28.0,11.0,0.0,1.0,1.0,1.0,18736.47,1647.097,22041.77,784.0
0.0,44.0,1.0,0.0,1.0,1.0,1.0,9482.851,2629.984,619.1674,1936.0
0.0,52.0,0.0,0.0,1.0,1.0,1.0,773.9104,2506.452,0.0,2704.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,13119.25,16035.92,17584.95,900.0
0.0,23.0,16.0,0.0,0.0,0.0,0.0,1969.063,8473.597,11044.53,529.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,23646.58,2809.0
0.0,55.0,7.0,0.0,0.0,1.0,1.0,13262.28,12963.73,12302.07,3025.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1681.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,18765.86,18952.35,11121.37,1681.0
0.0,34.0,14.0,0.0,0.0,1.0,0.0,8513.014,20388.19,25564.67,1156.0
0.0,26.0,10.0,0.0,0.0,1.0,1.0,20060.93,25243.55,25564.67,676.0
0.0,21.0,12.0,0.0,0.0,1.0,0.0,6624.281,14524.89,25564.67,441.0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,13765.81,21134.76,25564.67,625.0
0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,676.0
0.0,36.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1296.0
0.0,23.0,8.0,0.0,0.0,1.0,1.0,17995.87,25243.55,18750.87,529.0
0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0
0.0,33.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,52.0,1.0,1.0,0.0,1.0,1.0,13918.63,14922.34,2355.496,2704.0
0.0,25.0,14.0,0.0,0.0,1.0,0.0,4996.13,3913.645,4180.488,625.0
0.0,35.0,10.0,0.0,0.0,1.0,1.0,4964.782,1086.726,1745.195,1225.0
0.0,19.0,13.0,0.0,0.0,1.0,0.0,0.0,6126.484,11780.44,361.0
0.0,24.0,13.0,0.0,0.0,1.0,0.0,14974.68,13993.16,3324.885,576.0
0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2916.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,2411.857,1258.597,1513.192,961.0
0.0,44.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1936.0
0.0,48.0,6.0,0.0,0.0,0.0,1.0,4406.391,4388.081,6355.702,2304.0
0.0,40.0,10.0,0.0,0.0,1.0,1.0,20017.83,20339.85,22205.8,1600.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,769.9919,4355.855,10202.22,324.0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,8968.323,256.0
0.0,44.0,11.0,1.0,0.0,1.0,1.0,14618.09,18282.77,14925.04,1936.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,7731.267,20096.37,20271.45,841.0
0.0,29.0,12.0,0.0,0.0,0.0,0.0,21203.19,20726.56,25564.67,841.0
0.0,55.0,8.0,0.0,0.0,0.0,1.0,25862.32,23369.08,25564.67,3025.0
0.0,37.0,8.0,0.0,0.0,1.0,1.0,14631.8,14874.0,19387.77,1369.0
0.0,32.0,15.0,0.0,0.0,1.0,0.0,22966.53,24731.52,25564.67,1024.0
0.0,41.0,8.0,0.0,0.0,1.0,1.0,15732.91,12419.47,14828.99,1681.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,15215.67,15153.29,16207.71,784.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,7478.521,6271.5,14750.67,484.0
0.0,29.0,12.0,0.0,1.0,1.0,0.0,20586.02,19829.61,21942.76,841.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,1681.051,6015.484,121.1736,841.0
0.0,44.0,7.0,0.0,0.0,1.0,1.0,18291.71,16979.42,21713.71,1936.0
0.0,53.0,14.0,0.0,0.0,1.0,0.0,0.0,16139.76,0.0,2809.0
0.0,31.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
0.0,31.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
0.0,35.0,15.0,0.0,0.0,1.0,0.0,3642.277,0.0,2874.178,1225.0
0.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0
